username,created_at,lng,lat,text,,,,,,
sazographics, Wed Jan 27 02:10:40 +0000 2021,75.968184,22.671482, Sexy 😋🤤 work! ,,,,,,
ObulMukka, Wed Jan 27 02:10:42 +0000 2021,79.997787,15.493066, “You never know what life is like ,until you have lived it “.Great morning and have a great day#wednesdaythought… https://t.co/0vEpBLCNk1 ,,,,,
Dilkhus57074144, Wed Jan 27 02:10:43 +0000 2021,73.87756,26.628415, क्या ये देश का अपमान नही जो राष्ट्रीय ध्वज की जगह इन डोंगी नेता ओ ने पाटी का पर्चा लहराया है ,,,,,,
TrustBangalore, Wed Jan 27 02:10:44 +0000 2021,77.558448,12.923115, Revisiting constitution of India with Ar. Jaisim Krishna RaoConstitution...Freedom...liberty and beyond..  Season… https://t.co/UXNefmchTE ,,,,,,
AlishaCoelho, Wed Jan 27 02:10:48 +0000 2021,72.874244,19.17414, The ideal cup of tea has coffee in it. ,,,,,,
ChhotaKing2, Wed Jan 27 02:10:51 +0000 2021,81.105709,25.770331, https://t.co/lhfVt1aJHt ,,,,,,
AlageshMec14, Wed Jan 27 02:10:52 +0000 2021,78.2373,11.723148, @TRAMESH21548526 @Vihashini13 https://t.co/SpXjwqf7aI ,,,,,,
adityakuber, Wed Jan 27 02:10:53 +0000 2021,72.874244,19.17414, @sidin People were smarter back then. They understood stuff. Didn’t have to be spoon fed! ,,,,,,
SKTiwar59918049, Wed Jan 27 02:10:53 +0000 2021,82.48659,22.602505, @AshishMerkhed @Gajjusay ऐसे कमीने... लोगों पर... देशद्रोही की तरह... ब्यवहार होनी चाहिए ,,,,,,
DrVishvendu, Wed Jan 27 02:10:55 +0000 2021,82.470022,25.333258, @Mellanie_29 So sweet ❤️ My Lovely Friend 🙏💕 ,,,,,,
abhinav_gkp, Wed Jan 27 02:10:56 +0000 2021,72.91801,19.377516, अब इसका सबकूछ उतार दिया जाए,सुता सुता कर,ठोक बजाकर,किसानों की खाल में हैं ,बिचोलिये,इनकी खाल भी नोंच लेनी… https://t.co/J0Jb15XApA ,
ManiCharandhfRc, Wed Jan 27 02:10:56 +0000 2021,80.620488,16.610865, @Sreenu089 🤭Pulihora aa evaru kaliparu 🙄 ,,,,,,
sazographics, Wed Jan 27 02:10:56 +0000 2021,75.968184,22.671482, @danihidiaz Oke ,,,,,,
AmmaRKarthick, Wed Jan 27 02:10:57 +0000 2021,76.879092,11.022624, #AmmaForever #kovaiurbanitwing #spvarmy #AKA https://t.co/5WrlVVlLAI ,,,,,,
SngSamar, Wed Jan 27 02:10:59 +0000 2021,84.564628,25.449568, @TThakurayan @ANI दिल्ली में धुंध हैबिहार में भी ,,,,,,
MadanSi60234669, Wed Jan 27 02:11:00 +0000 2021,79.41835,25.938902, 🌹🌹🍁🍁🌹🌹🙏🏼🌹🌹🍁🍁🌹🌹🌼🌼🌼#Most_welcome🌼🌼🌼 ,,,,,,
Anirudh02907859, Wed Jan 27 02:11:02 +0000 2021,83.395746,21.86799, @PooniaPrtap ऊँ गं गं गणपतये नमः 🙏🙏 शुप्रभातम् जी ,,,,,,
AnnapurnaJha4, Wed Jan 27 02:11:02 +0000 2021,85.624478,22.675781, ये आंदोलनकारी हो ही नहीं सकते और किसान तो बिल्कुल नहीं। ,,,,,,
CollectionsEsn, Wed Jan 27 02:11:03 +0000 2021,76.40706,10.7374, Just posted a photo @ Handloom Weavers Kuthampully https://t.co/yAD6k9t1YB ,,,,,,
AnilYadav1507, Wed Jan 27 02:11:03 +0000 2021,80.867555,27.139758, @Diljitdosanjhi @RubikaLiyaquat BJP ki Dalal ,,,,,,
AlageshMec14, Wed Jan 27 02:11:04 +0000 2021,78.2373,11.723148, @JeyaKris_offl @renu_offcl https://t.co/kKZrL7eRaV ,,,,,,
Gleason_Score, Wed Jan 27 02:11:06 +0000 2021,73.031286,26.173613, @tdyadav @mvishram Rightly said sir. The true sign of progress in any country is always the quality of education an… https://t.co/mrizUaiMDL ,,,,,,
MaranMr360, Wed Jan 27 02:11:07 +0000 2021,78.289703,10.81879, Feb 17th ABD birthday so on this day is Devilliers day🤞Advance Birthday Mr360 https://t.co/rCYaeevJQP ,,,,,,
bhuvnesh_ca2005, Wed Jan 27 02:11:08 +0000 2021,72.789105,21.171369, @brahmakumarisHQ Om Shanti 🙏🙏 Thanks ,,,,,,
Samvedna9, Wed Jan 27 02:11:08 +0000 2021,78.385285,17.395038, @GulPanag Really? Who rejected all proposals? Who abused? Isey kehte hain chori aur seenajori...deshdrohiyio ki koi kya debase karega ,,,,,,
AlageshMec14, Wed Jan 27 02:11:11 +0000 2021,78.2373,11.723148, @ThalaThamizh21 @_iniyal_Twitz_ https://t.co/1cw7Qrdsqt ,,,,,,
jpjugalpatel143, Wed Jan 27 02:11:16 +0000 2021,73.148728,22.754373, #Jpjugalpatel @ रणछोड़ राय मंदिर डाकोर,गुजरात https://t.co/lNh1NSBmNl ,,,,,
MadanSi60234669, Wed Jan 27 02:11:17 +0000 2021,79.41835,25.938902, @Snehart_ https://t.co/KVSUMNZVi6 ,,,,,,
DrVishvendu, Wed Jan 27 02:11:18 +0000 2021,82.470022,25.333258, @caro1205 @Svetlana_Techno @Mellanie_29 Nice .Joy mood ,,,,,,
AF9KAscpiO8Kdi9, Wed Jan 27 02:11:19 +0000 2021,73.87756,26.628415, @im__Neeti राम राम बहना क्या हुआ🙏🙏🙏 ,,,,,,
AnsariirfanAns6, Wed Jan 27 02:11:21 +0000 2021,72.874244,19.17414, @MalikBa83606876 @abidMalik349 Walequmassalam worehmaitullhi wo baraqatohu ,,,,,,
AlageshMec14, Wed Jan 27 02:11:22 +0000 2021,78.2373,11.723148, @gurukarur @mariapp13520673 @Vickykishore9 @twits_yathri @meena4136 @MohanaVenkatra2 https://t.co/N2LMwbCD0H ,,,,,,
Sangameshwar69, Wed Jan 27 02:11:23 +0000 2021,76.880649,17.368848, @sambitswaraj जहां चाहिए भगवा चादाओ तो सही है और अगर सिख अपना झंडा लहराया तो धुखद।। वाह रे अंध भक्त यह काहेका न्याय पात्र जी।। ,,,,,,
BantiNa15089677, Wed Jan 27 02:11:24 +0000 2021,78.420229,23.970895, @SutapaSingh जय जय कांग्रेसकिसान एकता जिंदाबाद ,,,,,,
CollectionsEsn, Wed Jan 27 02:11:27 +0000 2021,76.40706,10.7374, Just posted a photo @ Handloom Weavers Kuthampully https://t.co/pV2lp9DooL ,,,,,,
AlageshMec14, Wed Jan 27 02:11:27 +0000 2021,78.2373,11.723148, @talksstweet https://t.co/iVLsFXBb47 ,,,,,,
me_shubham20, Wed Jan 27 02:11:29 +0000 2021,73.910077,18.508161, @Sandeepnewsman @SHIFUJIJAIHIND ,,,,,,
kapilcricket, Wed Jan 27 02:11:30 +0000 2021,72.874244,19.17414, @SatnamS81154663 @KanganaTeam Bhai woh nishaan saab ko marke zamana ho gaya ,,,,,,
ratkutti, Wed Jan 27 02:11:30 +0000 2021,80.217612,13.013219, @NerdPyle @TomG_BLM 3rd dog hence confirmed. ,,,,,,
kviajysrl, Wed Jan 27 02:11:31 +0000 2021,80.867555,27.139758, @IMinakshiJoshi हुआ न हक़ अगर हासिल यही तस्वीर चमकेगी।भरो हौसले से परवाज़ तभी तक़दीर चमकेगी।सियासत की मिट्टी में,… https://t.co/DJhAjk9HAp ,,,,,
gpaneers, Wed Jan 27 02:11:33 +0000 2021,80.162177,12.93946, @BPottru @LetsOTT @actorvijay நம்ம ஊர்ல பழமொழி ஒன்னு சொல்லுவாங்க. பூனை கண்ண மூடிக்கிட்டு உலகமே இருண்டு போச்சு னு சொ… https://t.co/aE1vCM2uyP ,,,,,,
AnsariirfanAns6, Wed Jan 27 02:11:33 +0000 2021,72.874244,19.17414, @AishaLUMS @itxMuskan1 Walequmassalam 🌷 wo rehmetullhahi wo baraqatohu wo magfiratohu ,,,,,,
KSMB77, Wed Jan 27 02:11:36 +0000 2021,77.556422,13.075209, @SagarKCult @Proud_SUDEEPian @KicchaSudeep Psych madevle ivlu taxiwala nd RS kalyanamatapam nodudmele… https://t.co/kjD7v9Mch2 ,,,,,,
DrVishvendu, Wed Jan 27 02:11:38 +0000 2021,82.470022,25.333258, @Mellanie_29 @caro1205 @Svetlana_Techno Nice Beauties 💕 ,,,,,,
HemuParuchuri, Wed Jan 27 02:11:39 +0000 2021,79.261047,13.596587, ప్రేమ ఉన్నచోటే కోపం ఉంటుంది .. ,,,,,,
HR_DHARMANI, Wed Jan 27 02:11:39 +0000 2021,72.1667,24.25, Just posted a photo @ Disa, Gujarat, India https://t.co/S5f7bs9exG ,,,,
SpicevillaR, Wed Jan 27 02:11:39 +0000 2021,78.948832,13.202854, Just posted a video @ Nalagampalli https://t.co/rDHgk0d6zY ,,,,,,
SngSamar, Wed Jan 27 02:11:40 +0000 2021,84.869106,25.559963, @AshwiniUpadhyay सत्यवचन ,,,,,,
palansh_kcn, Wed Jan 27 02:11:40 +0000 2021,84.13302,28.39085, यस्तो छ हाम्रा आउटडेटेड पार्टीहरुको लाजनिति ! https://t.co/jjkrmG2WUg ,,,,,,
bhuvnesh_ca2005, Wed Jan 27 02:11:47 +0000 2021,72.789105,21.171369, @mannkibaat Good morning sir.Thanks sir for precious Motivational quotes.CA Bhuvnesh Vilayatrani Surat ,,,,,,
BarunBose13, Wed Jan 27 02:11:48 +0000 2021,81.358745,21.158141, @Sanjayb03592969 @bkmjsm @BhagalSanju @UPENDRA57815086 Love jihad 😊😊 U will get full security if you are in Uttam P… https://t.co/Hx0ifCydDK ,,,,,,
Roshan96407861, Wed Jan 27 02:11:49 +0000 2021,84.13302,28.39085, दाइ म केहि भन्न सक्ने  अवस्था मा छैन  अलबिदा दाइ ।सहि छानबिन नभए हत्या को बदला हत्या नै हुन्छ https://t.co/BY7FEAH1gA ,,,,,,
gautamjha319, Wed Jan 27 02:11:49 +0000 2021,85.811298,25.904119, @sardanarohit @anjanaomkashyap @RubikaLiyaquat @DChaurasia2312 @RajatSharmaLive@sudhirchaudhary @AMISHDEVGAN… https://t.co/NHo2dnOohW ,,,,,,
Anirudh02907859, Wed Jan 27 02:11:52 +0000 2021,83.395746,21.86799, @RajeshDrone ऊँ श्री गणेशाय नमः 🙏🙏 शुप्रभातम् जी ,,,,,,
princenp6, Wed Jan 27 02:11:53 +0000 2021,83.359951,26.74441, @SushantBSinha ये सब किसके वजह से हो रहा है जरा ये भी तो बतावों पत्रकार महोदय। ,,,,,,
04Yaduvanshi, Wed Jan 27 02:11:54 +0000 2021,85.29277,25.508257, @IndiaToday @sardesairajdeep @_YogendraYadav areee madharchodd kabhi to sach bol dee ,,,,,,
Aryan_warlord, Wed Jan 27 02:11:54 +0000 2021,72.874244,19.17414, @fgautier26 @sushantsareen @DelhiPolice Good people used as cannon fodder by the state. ,,,,,,
jayantsahoo83, Wed Jan 27 02:11:54 +0000 2021,86.923848,21.519414, @sumitsaurabh @sardesairajdeep 😡 ,,,,,,
jeewan_rpurohit, Wed Jan 27 02:11:55 +0000 2021,73.031286,26.173613, Shame to fake farmers.ये सब देशभक्त नहीं, देशद्रोही हैं।#इंडिया #india #nationalpride #भारतीय #किसान_नहीं_गुंडे… https://t.co/dgSmK8LtpW ,,,,,
Brahmasmi9, Wed Jan 27 02:11:56 +0000 2021,73.884382,18.520764, @diljitdosanjh  oye krantikari kitte aa tu... ?? haraamkhor. ,,,,,,
Sivakum51008820, Wed Jan 27 02:11:57 +0000 2021,78.143349,9.963089, @Kuttymaa_ Very good morning https://t.co/bQFJxvItZe ,,,,,,
abhinav_gkp, Wed Jan 27 02:12:00 +0000 2021,72.91801,19.377516, It means , whatever was done is to be appreciated n accepted?😢😢😢😢😢😢 ,,,,,
ShyamLa13160767, Wed Jan 27 02:12:01 +0000 2021,73.87756,26.628415, https://t.co/U3UNNxKrjx ,,,,,,
RohitGu02970631, Wed Jan 27 02:12:02 +0000 2021,79.153769,25.994759, @swatantrabjp कोई नहीं सुनता शायद आप सुन ले https://t.co/3kePrugG0n ,,,,,,
AmritaY17276158, Wed Jan 27 02:12:04 +0000 2021,85.708916,25.474727, लालकिले का विलेन दीप सिद्धू कौन है उसके बीजेपी नेता सन्नी देओल से क्या संबंध हैनरेंद्र मोदी-अमितशाह  के साथ उसकी फोटो क्यों है❔️ ,,,,,,
KSMB77, Wed Jan 27 02:12:05 +0000 2021,77.556422,13.075209, @Proud_SUDEEPian @SagarKCult @KicchaSudeep 😍😍#VikrantRonaOnBurjKhalifa #KicchaSudeep #Kotigobba3 @KicchaSudeep #VikrantRona #TST ,,,,,,
Ramnara16760062, Wed Jan 27 02:12:08 +0000 2021,85.811298,25.904119, @PritiSr01869946 @OMPRAKA955 हरि ऊं ,,,,,,
TajneAman, Wed Jan 27 02:12:11 +0000 2021,79.358261,19.977017, @sardesairajdeep Q aise mc pana krta hai bsdike kabi tho sach bol liya kr mc ,,,,,,
sharmavijaysss1, Wed Jan 27 02:12:12 +0000 2021,73.87756,26.628415," *कभी थक जाओ तुम  दुनिया की ""महफिलोँ से तो!**हमेँ आवाज दे देना हमआज भी ""अकेले ही रहते हैँ.!* ",,,,,,
Anirudh02907859, Wed Jan 27 02:12:12 +0000 2021,83.395746,21.86799, @shukdeo_pandey @SSharmajsr ऊँ गण गण गणपतये नमः सुबह की राम राम जी भैया 🙏🙏 ,,,,,,
RupeshM84609801, Wed Jan 27 02:12:13 +0000 2021,85.385683,23.360435, @SalmanNizami_ Photo dikhane se Kuch nai hoga sab ki baari baari se laal ki jayegi don’t worry ,,,,,,
raghvendrapatel, Wed Jan 27 02:12:15 +0000 2021,80.158946,23.115596, एक बार फिर पंजाब में खालिस्तानी व वामपंथी  आतंकवाद की खेती होने के बीजारोपण के संकेत हैं जो की देशहित व किसान हित… https://t.co/QsGaVQSeoW ,,,,,,
Sivakum51008820, Wed Jan 27 02:12:18 +0000 2021,78.143349,9.963089, @sumithr19074111 Very good morning சுமித்ரா https://t.co/rMmhSXgTYJ ,,,,,,
manjubk23537249, Wed Jan 27 02:12:19 +0000 2021,78.385285,17.395038, దయచేసి ఈ న్యూస్ సీఎం గారికి చేరెవరకు షేర్ చెయ్యండి చాలు ,తల్లిని బతికించు కోవాలని బిడ్డ తపన చూడండి....😔 https://t.co/vi4hteAEpV ,,,,,
vinchristo, Wed Jan 27 02:12:20 +0000 2021,76.879092,11.022624, எப்போதும் வாழ்க்கைல மொதல்ல வரவங்களுக்கு தான் மரியாதை 😐😐 மத்தவங்க எல்லாம் சும்மா !!இப்போ கூட பாத்தா A1 க்கு தான் ம… https://t.co/JmtEKjUo0n ,,,,,,
Dharmen73591747, Wed Jan 27 02:12:20 +0000 2021,82.321703,20.948127," #EyeWitnessOfGod       ""कबीर साहेब जी द्वापर युग मे करुणामय के रूप में आये थे और सुपच सुदर्शन जी को मिले",सतभक्ति… https://t.co/88ivewmnUN ,,,,,
MadanSi60234669, Wed Jan 27 02:12:21 +0000 2021,79.41835,25.938902, जय किसान ,,,,,,
AlageshMec14, Wed Jan 27 02:12:21 +0000 2021,78.2373,11.723148, @THANIMAI_TWEET https://t.co/PVD1HibJwU ,,,,,,
Silkholicolor, Wed Jan 27 02:12:24 +0000 2021,72.874244,19.17414, @NavroopSingh_ Same thing was done by me. I expelled a school friend from the school whatsapp group for his support… https://t.co/WndL4rXVSR ,,,,,,
PurnimaChaubey2, Wed Jan 27 02:12:24 +0000 2021,82.969935,23.184836, @TheDeepak2020In @Mahesh_7374 कोई ठुकाई नहीं हो रही है।अगर होते रहती तो दो माह से सड़क जाम नहीं रहता। ,,,,,,
KSMB77, Wed Jan 27 02:12:26 +0000 2021,77.556422,13.075209, @SagarKCult @Proud_SUDEEPian @KicchaSudeep Avl sonta nodu mast ide#VikrantRonaOnBurjKhalifa #KicchaSudeep… https://t.co/wgyaXsVUvA ,,,,,,
Murugan53796919, Wed Jan 27 02:12:28 +0000 2021,79.963872,12.963487, 1 year Missing My Dear Mother Mrs.Vellaipandiyammal..😥🌹💐 https://t.co/3ma3j5BEuN ,,,,,,
SanojKu29487114, Wed Jan 27 02:12:28 +0000 2021,85.385683,23.360435, जिस तिरंगे को आज एक सरदार ने नाले मे फेका हैउसी तिरंगे के लिए एक सरदार ( भगत सिंह ) फांसी पर चढ़ गये थे।तिरंगे… https://t.co/hNGFlj3tT1 ,,,,,,
Ramnara16760062, Wed Jan 27 02:12:30 +0000 2021,85.811298,25.904119, @hindu_tigers जय श्री राम ,,,,,,
rajpalyadavBJP, Wed Jan 27 02:12:30 +0000 2021,78.420229,23.970895, @_Sandip9 जय श्री राधे ,,,,,,
AlageshMec14, Wed Jan 27 02:12:31 +0000 2021,78.2373,11.723148, @itzkarthik_v https://t.co/9fm2ejk0di ,,,,,,
Garvjeet_singh, Wed Jan 27 02:12:33 +0000 2021,83.563789,25.588577, फर्जी किसानों की शांतिपूर्ण टैक्टर रैली के बाद शांतिपूर्ण ढंग से झंडा लगाने जाते हाथों में हल लिये फर्जी किसान।… https://t.co/VWADZYeCnO ,,,,,,
DSonniPatil, Wed Jan 27 02:12:35 +0000 2021,76.771244,18.817911, Republic day 2021.... https://t.co/hpsoarxj5T ,,,,,,
sohamofficial1, Wed Jan 27 02:12:37 +0000 2021,72.874244,19.17414, Midweek Duty!#SOHAM #DJ #Gig #Music #wednesdaythought #WednesdayMotivation #Wednesdayvibe #Wednesday #Trending… https://t.co/J3N4IFw0Vx ,,,,,,
AnsariirfanAns6, Wed Jan 27 02:12:40 +0000 2021,72.874244,19.17414, @RushaanMalik @Neena_Alli Walequmassalam worehmaitullhi wo baraqatohu ,,,,,,
MGowtha85063291, Wed Jan 27 02:12:41 +0000 2021,80.232955,13.104701, @Gokul50861907 @arivalayam @DMKITwing @mkstalin Velaya pathunu po ..... Unga ADMK la unga amma va saava adichanga a… https://t.co/avd6VoAShb ,,,,,,
AlageshMec14, Wed Jan 27 02:12:41 +0000 2021,78.2373,11.723148, @Kayal82973707 https://t.co/q5zb4HhxNP ,,,,,,
Surendr18403690, Wed Jan 27 02:12:45 +0000 2021,69.895364,22.319107, @asharamjibapu_ ॐ ॐ ॐ आनंद 🙏🙏Sant Shri Asharamji Bapu#AsharamjiBapuQuotes ,,,,,,
tripathirajsa, Wed Jan 27 02:12:46 +0000 2021,84.13302,28.39085, @Chandra84965116 @DharelLama Good morning 💗🙏 ,,,,,,
NotJeh, Wed Jan 27 02:12:46 +0000 2021,72.874244,19.17414, @AbhikUTD Thankyou abhik it means treason ,,,,,,
DbaskaranB, Wed Jan 27 02:12:47 +0000 2021,79.143781,12.226928, எங்கள் 🙏ராஜமாத 🙏வருக..!வருக...!🎉🎉🎉 https://t.co/y5IU6RWiTa ,,,,,,
Anirudh02907859, Wed Jan 27 02:12:48 +0000 2021,83.395746,21.86799, @LalitKu15466654 ऊँ गण गणपतये नमो नमः 🙏 शुप्रभातम् जी ,,,,,,
kapilcricket, Wed Jan 27 02:12:48 +0000 2021,72.874244,19.17414, @asr8278 @kisaan_movement @KanganaTeam Bhai tractor par kisan kabse stuntbaazi karne laga? ,,,,,,
kuldeep_lalpur, Wed Jan 27 02:12:49 +0000 2021,73.87756,26.628415, @ParveshLamba02 @PMOIndia @AmitShah @LtGovDelhi @rajnathsingh @CPDelhi @CellDelhi @narendramodi  ji pls save @DelhiPolice ,,,,,,
Lakshmankumar29, Wed Jan 27 02:12:52 +0000 2021,76.319629,15.029557, @yash_gowdaa ಅದರಲ್ಲಿ ಸಂಶಯ ಬೇಡ.. ,,,,,,
rajkumar13341, Wed Jan 27 02:12:54 +0000 2021,85.353985,25.749899, @mamta_kale @itsSSR Aaj BHI Dil Yaad Kar Raha hai...miss u bro 🥰 ,,,,,,
DrMohanYadav51, Wed Jan 27 02:12:55 +0000 2021,75.802909,23.229134, 🙏🏻🌹जय श्री महाकाल 🌹🙏🏻श्री #महाकालेश्वर ज्योतिर्लिंग का आज का भस्मारती श्रृंगार दर्शन27 जनवरी 2021  ( बुधवार )… https://t.co/Yhf1w73Xmn ,,,,,,
sohrabahmad92, Wed Jan 27 02:12:57 +0000 2021,82.143117,26.689338, @Sandeepnewsman Bel ,,,,,,
Anirudh02907859, Wed Jan 27 02:12:59 +0000 2021,83.395746,21.86799, @Virendrabbk2017 @PanditJ02741737 @bhadoria_ss @JPushkarna @BJP4UP @shukdeo_pandey @ptshrikant @KailashOnline @JPNadda सुबह की राम राम जी 🙏🙏 ,,,,,,
nareshpalle9898, Wed Jan 27 02:13:03 +0000 2021,82.584181,19.938705, #Republicday 2021 #గణతంత్రదినోత్సవవేడుకలు #Pullur ... https://t.co/8Y47MEGlDm ,,,,,,
RamBabu10368369, Wed Jan 27 02:13:03 +0000 2021,85.783926,25.862894, भारत माता की जय https://t.co/NPvHuf9CRK ,,,,,,
Sangameshwar69, Wed Jan 27 02:13:05 +0000 2021,76.880649,17.368848, Dukhad dikhaane ka zaroorat nahi. Yeh kaam bhi tumhare hi piddhe kare so hain kisan ko badnaam karne. @R1Ruhi ,,,,,,
dlmeena1956, Wed Jan 27 02:13:05 +0000 2021,73.87756,26.628415, @imVkohli @ICHOfficial Virat kohli is the best batsman🏏ever in all three formats.ⓘ𝗧𝗵𝗶𝘀 𝗶𝘀 𝘁𝗵𝗲 𝗳𝗮𝗰𝘁, 𝗻𝗼𝘁 𝗮 𝗰𝗹𝗮𝗶𝗺. ,,,,,
KingTalhaBjp4, Wed Jan 27 02:13:06 +0000 2021,86.557712,23.844553, Hello PM ,,,,,,
mennonitekurud, Wed Jan 27 02:13:08 +0000 2021,82.321703,20.948127, https://t.co/lLwTPgPxbE ,,,,,,
AshokKu15229239, Wed Jan 27 02:13:08 +0000 2021,78.420229,23.970895, https://t.co/QEMlQaypm4 ,,,,,,
sharmavijaysss1, Wed Jan 27 02:13:09 +0000 2021,73.87756,26.628415, https://t.co/wuunCIHOvr ,,,,,,
mohan963607, Wed Jan 27 02:13:11 +0000 2021,73.87756,26.628415, @YogiMachendra @beingarun28 Achi bat h . l kr aa tri ma ko ,,,,,,
AnsariirfanAns6, Wed Jan 27 02:13:11 +0000 2021,72.874244,19.17414, @bilal5027Ahmad @im_0_o_ Walequmassalam worehmaitullhi wo baraqatohu ,,,,,,
sazographics, Wed Jan 27 02:13:12 +0000 2021,75.968184,22.671482, @PolliVisuals Thank 🖤 You ,,,,,,
backwardArmy, Wed Jan 27 02:13:17 +0000 2021,80.867555,27.139758," "" लाल किला बेचा तो कीड़े बिलों में छुप गए थे... किसानों ने झंडा क्या फहरा दिया बिलबिला उठे...!!! "" 😡… https://t.co/Mr7uw8LlXG ",,,,,,
LalitKumarJha16, Wed Jan 27 02:13:18 +0000 2021,85.385683,23.360435, @diljitdosanjh Lowday @diljitdosanjh tu andha ho gaya hai...ye Kishan andolan nahi haii...ye paid andolan hai..you are the bhand ,,,,,,
vekariyapb, Wed Jan 27 02:13:18 +0000 2021,72.789105,21.171369, ज्यादा से ज्यादा जिओ केर में कोल किया, फरियाद की, ट्विटर पर हजारों बार ट्विट किया तो भी आपका कोइ कोल नहीं और सर्विस… https://t.co/Ap2qNREheJ ,,,,
teju_meghwanshi, Wed Jan 27 02:13:19 +0000 2021,72.289482,22.948276, @143143KR @Shweta15108211 बिल्कुल इनकी धुलाई होनी चाहिए इस बात से मैं सहमत हूं यह किसान नेता नहीं है अकल आतंकी नेता है ,,,,,,
RohitGu02970631, Wed Jan 27 02:13:21 +0000 2021,79.153769,25.994759, @spshahibjp @deoriapolice @Uppolice मान्यवर झांसी मंडल के आत्मा कार्मिकों की समस्या का निदान कराने की कृपा करे https://t.co/3vIeZwDqBC ,,,,,,
neha_yadav_1947, Wed Jan 27 02:13:23 +0000 2021,80.867555,27.139758, @pinkichaubey Follow back sister 🇮🇳🙏🙏🙏🙏🙏 ,,,,,,
indiannadarcou1, Wed Jan 27 02:13:24 +0000 2021,72.874244,19.17414, https://t.co/orSc9ywKLy ,,,,,,
Shirazlatiff, Wed Jan 27 02:13:24 +0000 2021,80.764654,7.878661, @ndyagif Interesting and confusing   But keep a benchmark of 2 pounds a kilo. ,,,,,,
AnsariirfanAns6, Wed Jan 27 02:13:25 +0000 2021,72.874244,19.17414, @BabarJee12 @im_0_o_ Walequmassalam worehmaitullhi wo baraqatohu ,,,,,,
Anirudh02907859, Wed Jan 27 02:13:25 +0000 2021,83.395746,21.86799, @MunnabhaiKpp जय श्री गणेशाय नमः 🙏🙏 शुप्रभातम् जी ,,,,,,
AmmaRKarthick, Wed Jan 27 02:13:27 +0000 2021,76.879092,11.022624, #AmmaForever #kovaiurbanitwing #spvarmy #AKAhttps://t.co/EJmYtLTMc1 ,,,,,,
YPulisekhar, Wed Jan 27 02:13:28 +0000 2021,80.764796,15.893908, తుగ్గలి గ్రామసచివాలయం లో 72వ గణతంత్ర వేడుకలు అట్టహాసంగా నిర్వహించడం జరిగింది. రోజు యొక్క ప్రాముఖ్యతను, మనం ఇప్పుడు… https://t.co/Z67bSWFlct ,,,,,
AF9KAscpiO8Kdi9, Wed Jan 27 02:13:29 +0000 2021,73.87756,26.628415, @im__Neeti मेरे शब्दों से ठेस पहुंची हो तो माफ करना बहना 🙏🙏 ,,,,,,
bntiwari62, Wed Jan 27 02:13:31 +0000 2021,81.855661,25.4617, #DelhiUnderAttack ,,,,,,
propertiesindia, Wed Jan 27 02:13:32 +0000 2021,73.812547,18.755958,41,000 sq.ft INDUSTRIAL FACTORY SHED available on Rent in #Chakan #Pune (Ready to Move In) #IndustrialBuilding… https://t.co/vqA9QUt5Xz ,,,,,
RampatiDas2, Wed Jan 27 02:13:34 +0000 2021,85.654923,23.659788, https://t.co/gOqDBCAi6G ,,,,,,
SngSamar, Wed Jan 27 02:13:35 +0000 2021,84.869106,25.559963, किसी ने केजरीवाल को देखा क्या ?खालिस्तानियों के साथ मीटिंग कर रहा है@ArvindKejriwal ,,,,,,
sazographics, Wed Jan 27 02:13:35 +0000 2021,75.968184,22.671482, @DznJuju Thank 🖤 You ,,,,,,
Rajeev93483516, Wed Jan 27 02:13:37 +0000 2021,85.102038,25.569474, वादा तेरा वादा 😂😂#savemsme @FinMinIndia https://t.co/4GDxwYRsVK ,,,,,,
rajpalyadavBJP, Wed Jan 27 02:13:37 +0000 2021,78.420229,23.970895, @DrMohanYadav51 @BJP4India @BJP4MP जय श्री महाकाल ,,,,,,
AnkurPa45693997, Wed Jan 27 02:13:40 +0000 2021,82.321703,20.948127, Kya aise hi hamare desh ki pratishtha ka vinash hoga kripya kuch karen please 🙏🙏🙏#pmnarendramodi #YogiAdityanath… https://t.co/1DTqSTxWnP ,,,,,,
MLMANDOWARA, Wed Jan 27 02:13:41 +0000 2021,73.87756,26.628415, Shame on you in your view every Indian who fought in 1857 was involved with self interest they are not freedom figh… https://t.co/UZvRACqpju ,,,,,,
BirenderKushwa5, Wed Jan 27 02:13:41 +0000 2021,77.184108,24.788227, @sinha2300 सुप्रभात जय श्री गणेशाय नमः आपका दिन शुभ हो🙏 ,,,,,,
vinchristo, Wed Jan 27 02:13:41 +0000 2021,76.879092,11.022624, @poli_kaalai 🤣🤣🤣 ,,,,,,
Ethiraj25048473, Wed Jan 27 02:13:41 +0000 2021,78.941172,12.960325, @meena4136 டி.எம்.சென்று பாருங்கள்😊😊😊 ,,,,,,
KSMB77, Wed Jan 27 02:13:43 +0000 2021,77.556422,13.075209, @Proud_SUDEEPian @SagarKCult @KicchaSudeep #VikrantRonaOnBurjKhalifa #KicchaSudeep #Kotigobba3 @KicchaSudeep… https://t.co/6bbDsRqNN9 ,,,,,,
sudevichandrak1, Wed Jan 27 02:13:47 +0000 2021,82.321703,20.948127, @NehaYad37439430 @PriyankaJShukla @PMOIndia @TS_SinghDeo @MungeliDist @cghealth_ @bhupeshbaghel Happy republic day neha mam ,,,,,,
